,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
478,Derek Stanley\StanDe00,STL,WR,22,3,0,0,0,0,0,0,1,5,5.00,0,1,0,0,,0,1,,0,,,1,0.5,0.5,0.5,,164,
479,David Thomas\ThomDa02,NWE,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,89,
480,Aaron Walker\WalkAa00,STL,TE,27,7,3,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,85,
481,Matt Willis\WillMa00,BAL,WR,23,5,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,159,
482,Rich Alexis\AlexRi00,STL,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,160,
483,Charles Ali\AlixCh00,CLE,,23,13,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,
484,Courtney Anderson\AndeCo00,2TM,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,118,
485,Billy Bajema\BajeBi00,SFO,,25,14,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,108,
486,Darian Barnes\BarnDa00,NYJ,,27,5,3,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,1,
487,Todd Bouman\BoumTo00,STL,,35,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,78,
488,Jon Bradley\BradJo20,DET,RB,26,15,6,0,0,0,0,0,5,9,1.80,0,4,2,10,5.00,0,1,1,0,,,,1.9,2.9,0.9,,167,
489,Jamaal Branch\BranJa00,NOR,,26,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,164,
490,Mark Bruener\BrueMa00,HOU,,35,14,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,125,
491,Dan Campbell\CampDa00,DET,TE,31,2,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,97,
492,Rock Cartwright\CartRo01,WAS,RB,28,15,0,0,0,0,0,0,2,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,155,
493,Scott Chandler\ChanSc00,SDG,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,123,
494,Brad Cieslak\CiesBr00,BUF,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,120,
495,Casey Cramer\CramCa00,TEN,,25,5,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,158,
496,Zack Crockett\CrocZa00,TAM,RB,35,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,157,
497,P.J. Daniels\DaniP.00,BAL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,163,
498,James Dearth\DearJa00,NYJ,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,
499,John Dekker\DekkJo00,PIT,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,
500,Ken Dorsey\DorsKe00,CLE,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,79,
501,Robert Douglas\DougRo00,NYG,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,159,
502,Patrick Estes\EstePa00,SFO,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,119,
503,Tim Euhus\EuhuTi00,ARI,,27,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,
504,Kevin Everett\EverKe00,BUF,TE,25,1,1,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,96,
505,Jimmy Farris\FarrJi00,WAS,,29,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
506,Ryan Fitzpatrick\FitzRy00,CIN,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,80,
507,Chris Francies\FranCh00,GNB,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
508,Quinton Ganther\GantQu00,TEN,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,154,
509,Michael Gasperson\GaspMi00,PHI,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,174,
510,Lionel Gates\GateLi00,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,165,
511,Chas Gessner\GessCh00,TAM,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,181,
512,Ronnie Ghent\GhenRo00,NOR,,27,8,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,113,
513,Terry Glenn\GlenTe00,DAL,,33,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
514,Roy Hall\HallRo02,IND,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,
515,Mike Hass\HassMi00,CHI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,177,
516,Tim Hasselbeck\HassTi00,ARI,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,83,
517,Keith Heinrich\HeinKe00,TAM,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,98,
518,Nathan Hodel\HodeNa20,ARI,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,
519,Carlyle Holiday\HoliCa00,GNB,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,179,
520,Oliver Hoyte\HoytOl20,DAL,RB,23,10,9,0,0,0,0,0,0,0,,0,4,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,147,
521,Chad Jackson\JackCh00,NWE,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,180,
522,Justin Jenkins\JenkJu00,BUF,,27,11,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,168,
523,Brian Jennings\JennBr00,SFO,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,122,
524,Kyle Johnson\JohnKy00,DEN,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,152,
525,Bennie Joppru\JoppBe00,SEA,,27,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,110,
526,David Kirtman\KirtDa00,SEA,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,
527,Nate Lawrie\LawrNa00,CIN,,26,3,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,109,
528,Mike Leach\LeacMi00,DEN,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
529,Jamie Martin\MartJa00,NOR,QB,37,3,0,0,0,0,0,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,84,
530,Tim Massaquoi\MassTi20,BUF,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,124,
531,Corey McIntyre\McInCo00,ATL,,28,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,3,
532,Matt Murphy\MurpMa00,BUF,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
533,Jake Nordin\NordJa00,BAL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,121,
534,Oren O'Neal\ONeaOr00,OAK,RB,24,14,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,148,
535,Montell Owens\OwenMo01,JAX,,23,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,162,
536,Patrick Pass\PassPa00,NYG,,30,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,4,
537,Tab Perry\PerrTa00,CIN,WR,25,2,1,0,0,0,0,0,1,9,9.00,0,5,1,7,7.00,0,1,1,0,,,,0.6,1.6,0.1,,183,
538,Lousaka Polite\PoliLo00,CHI,,26,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,151,
539,Derek Rackley\RackDe00,SEA,,30,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,106,
540,Jamaica Rector\RectJa00,ARI,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,176,
541,Kerry Reed\ReedKe00,MIA,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,171,
542,Marcellus Rivers\RiveMa00,NWE,,29,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,102,
543,Jeff Robinson\RobiJe00,SEA,,37,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
544,Jeff Rowe\RoweJe00,CIN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,82,
545,Bobby Sippio\SippBo00,KAN,,27,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,173,
546,Paul Smith\SmitPa00,DEN,,29,14,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,150,
547,Justin Snow\SnowJu00,IND,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,117,
548,Stephen Spach\SpacSt00,NWE,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,
549,Isaiah Stanback\StanIs00,DAL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,81,
550,Tony Stewart\StewTo00,OAK,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,126,
551,Brad St. Louis\StLoBr00,CIN,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,
552,Byron Storer\StorBy00,TAM,RB,23,9,3,0,0,0,0,0,0,0,,0,3,2,3,1.50,0,0,,0,,,,2.3,2.3,1.3,,146,
553,Boone Stutz\StutBo00,2TM,,25,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,115,
554,Rudy Sylvan\SylvRu00,DET,,23,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,116,
555,Travis Taylor\TaylTr01,2TM,WR,29,2,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,166,
556,Tyler Thigpen\ThigTy00,KAN,QB,23,1,0,2,6,41,0,1,0,0,,0,0,0,0,,0,0,,0,,,,-0.4,0.6,0.6,,85,
557,Stacy Tutt\TuttSt00,NYJ,,25,9,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,153,
558,Lee Vickers\VickLe00,BAL,TE,26,9,2,0,0,0,0,0,0,0,,0,5,2,4,2.00,0,0,,0,,,,2.4,2.4,1.4,,95,
559,Danny Ware\WareDa00,NYG,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,161,
560,Kelley Washington\WashKe00,NWE,,28,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,175,
561,Eric Weems\WeemEr00,ATL,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,
562,Harry Williams\WillHa20,HOU,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,
563,Quincy Wilson\WilsQu00,CIN,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,149,
564,Anthony Wright\WrigAn00,NYG,QB,31,3,0,1,7,12,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,77,
565,Joe Zelenka\ZeleJo00,JAX,,31,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,101,
566,Mike Bell\BellMi00,DEN,RB,24,5,0,0,0,0,0,0,6,3,0.50,0,1,1,7,7.00,0,1,1,0,,,-1,,1.0,-0.5,,169,
567,Charlie Frye\FryeCh00,CLE,QB,26,1,1,4,10,34,0,1,1,1,1.00,0,0,0,0,,0,0,,0,,,-1,-0.5,0.5,0.5,,86,
568,Matt Gutierrez\GutiMa00,NWE,QB,23,5,0,1,1,15,0,0,5,-13,-2.60,0,0,0,0,,0,0,,0,,,-1,-0.7,-0.7,-0.7,,87,
569,Ricky Williams\WillRi00,MIA,RB,30,1,0,0,0,0,0,0,6,15,2.50,0,0,0,0,,0,1,1,0,,,-1,-0.5,0.5,-0.5,,168,
570,Troy Brown\BrowTr00,NWE,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,185,
571,Brian Clark\ClarBr00,2TM,WR,24,5,0,0,0,0,0,0,0,0,,0,6,4,23,5.75,0,2,2,0,,,-2,2.3,4.3,0.3,,184,
572,Nick Goings\GoinNi00,CAR,,29,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,170,
573,Kevin Kolb\KolbKe00,PHI,QB,23,1,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,1,1,0,,,-2,-2.2,-1.2,-2.2,,88,
574,Chad Owens\OwenCh00,JAX,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,186,
575,Brandon Williams\WillBr01,2TM,,23,10,0,0,0,0,0,0,0,0,,0,1,0,0,,0,2,1,0,,,-2,-2.0,-1.0,-2.0,,187,
576,Billy Volek\VoleBi00,SDG,QB,31,5,0,3,10,6,0,1,11,-7,-0.64,0,0,0,0,,0,1,1,0,,,-4,-4.5,-2.5,-3.5,,89,
