,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
477,Bill Baber\BabeBi00,TAM,TE,25,1,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,100,
478,Tony Banks\BankTo00,HOU,QB,31,5,0,1,2,16,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,71,
479,Alex Bannister\BannAl00,SEA,WR,25,7,1,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,157,
480,Ronald Bellamy\BellRo00,MIA,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,158,
481,Tyrone Calico\CaliTy00,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,155,
482,Greg Comella\ComeGr00,TAM,RB,29,7,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,157,
483,Devard Darling\DarlDe00,BAL,WR,22,3,0,0,0,0,0,0,0,0,,0,2,2,5,2.50,0,1,,0,,,1,2.5,2.5,1.5,,162,
484,John Gilmore\GilmJo00,CHI,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,97,
485,Chris Hetherington\HethCh00,OAK,RB,32,5,2,0,0,0,0,0,1,4,4.00,0,4,3,28,9.33,0,1,1,0,,,1,4.2,5.2,2.7,,156,
486,Aaron Moorehead\MoorAa00,IND,WR,24,7,0,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,160,
487,Sean Morey\MoreSe00,PIT,WR,28,16,0,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,159,
488,Chad Mustard\MustCh00,CLE,TE,27,7,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,99,
489,Larry Ned\NedxLa00,MIN,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,160,
490,Reggie Newhouse\NewhRe00,ARI,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,161,
491,Moran Norris\NorrMo00,HOU,RB,26,12,4,0,0,0,0,0,1,0,0.00,0,5,4,13,3.25,0,0,,0,,,1,5.3,5.3,3.3,,155,
492,Rod Smart\SmarRo00,CAR,RB,27,3,0,0,0,0,0,0,3,4,1.33,0,1,1,5,5.00,0,1,,0,,,1,1.9,1.9,1.4,,159,
493,Andrae Thurman\ThurAn00,GNB,WR,24,2,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,156,
494,Kevin Ware\WareKe00,SFO,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,98,
495,Jason Wright\WrigJa01,ATL,RB,22,2,0,0,0,0,0,0,3,10,3.33,0,1,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,158,
496,Charlie Adams\AdamCh00,DEN,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
497,Damien Anderson\AndeDa00,ARI,RB,25,4,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,165,
498,Eugene Baker\BakeEu00,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,174,
499,Bradford Banta\BantBr00,BUF,,34,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
500,Jarrod Baxter\BaxtJa00,HOU,RB,25,8,1,0,0,0,0,0,2,1,0.50,0,2,1,3,3.00,0,0,,0,,,,1.4,1.4,0.9,,162,
501,Todd Bouman\BoumTo00,NOR,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,
502,Dante Brown\BrowDa02,PIT,RB,24,1,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,166,
503,Dee Brown\BrowDe02,CLE,,26,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,174,
504,Rock Cartwright\CartRo01,WAS,RB,25,13,0,0,0,0,0,0,2,0,0.00,0,1,0,0,,0,0,,0,,,,,,,,177,
505,Aveion Cason\CasoAv00,STL,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
506,Casey Cramer\CramCa00,CAR,,22,6,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,
507,Gabe Crecion\CrecGa20,SFO,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,118,
508,Carey Davis\DaviCa00,2TM,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
509,James Dearth\DearJa00,NYJ,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,117,
510,Dahrran Diedrick\DiedDa20,WAS,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
511,Chris Doering\DoerCh00,PIT,,31,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,182,
512,Jeff Dugan\DugaJe00,MIN,,23,14,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,102,
513,Doug Easlick\EaslDo20,MIA,RB,24,3,1,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,163,
514,Omar Easy\EasyOm00,KAN,RB,27,15,0,0,0,0,0,0,4,1,0.25,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,168,
515,Jimmy Farris\FarrJi00,ATL,,26,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,180,
516,P.J. Fleck\FlecP.20,SFO,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,184,
517,Gus Frerotte\FrerGu00,MIN,QB,33,16,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,74,
518,Drew Haddad\HaddDr00,BUF,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,173,
519,Derrick Hamilton\HamiDe20,SFO,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,181,
520,Lawrence Hamilton\HamiLa20,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
521,Keith Heinrich\HeinKe00,CLE,TE,25,7,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,101,
522,Devery Henderson\HendDe00,NOR,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,185,
523,Darrell Hill\HillDa20,TEN,,25,14,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,164,
524,Nathan Hodel\HodeNa20,ARI,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,119,
525,Keenan Howry\HowrKe00,MIN,WR,23,3,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,163,
526,Jasen Isom\IsomJa00,SFO,RB,27,5,1,0,0,0,0,0,1,0,0.00,0,2,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,167,
527,Brian Jennings*\JennBr00,SFO,,28,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,107,
528,Daryl Jones\JoneDa02,CHI,,25,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,176,
529,Kevin Kasper\KaspKe00,NWE,,27,8,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,177,
530,Kelvin Kight\KighKe00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,178,
531,Matt Kranchick\KranMa00,PIT,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
532,Mike Leach\LeacMi00,DEN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,
533,Vonta Leach\LeacVo00,GNB,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,170,
534,James Lynch\LyncJa20,CIN,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,173,
535,Dusty McGrorty\McGrDu20,STL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,176,
536,Sean McHugh\McHuSe00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,4,
537,Harold Morrow\MorrHa00,BAL,,31,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,2,
538,Ovie Mughelli\MughOv00,BAL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,1,
539,Frank Murphy\MurpFr00,TAM,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
540,Matt Murphy\MurpMa00,HOU,,24,11,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,120,
541,Ben Nelson\NelsBe20,MIN,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,166,
542,J.T. O'Sullivan\OSulJ.00,GNB,QB,25,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,77,
543,John Owens\OwenJo00,CHI,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,121,
544,Rodney Peete\PeetRo00,CAR,QB,38,1,0,1,1,3,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,,,,,72,
545,Ed Perry\PerrEd00,MIA,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
546,Brett Pierce\PierBr00,DAL,,23,8,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,106,
547,Lousaka Polite\PoliLo00,DAL,RB,23,1,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,164,
548,Derek Rackley\RackDe00,ATL,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,116,
549,Charles Rogers\RogeCh01,DET,,23,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,168,
550,Tony Romo\RomoTo00,DAL,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
551,Micah Ross\RossMi20,2TM,,28,17,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,169,
552,Sean Ryan\RyanSe00,DAL,,24,6,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,
553,P.K. Sam\SamxP.20,NWE,,21,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,
554,Darnell Sanders\SandDa00,ATL,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,122,
555,Richard Smith\SmitRi20,KAN,,24,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,172,
556,Justin Snow\SnowJu00,IND,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,103,
557,Brian St. Pierre\St.PBr20,PIT,QB,25,1,0,0,1,0,0,0,4,-3,-0.75,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,78,
558,Matt Stanley\StanMa20,SFO,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,3,
559,Kendrick Starling\StarKe21,HOU,,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
560,Kordell Stewart\StewKo00,BAL,QB,32,2,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,76,
561,Brad St. Louis\StLoBr00,CIN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,110,
562,Jeff Thomason\ThomJe00,PHI,,35,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,
563,Taco Wallace\WallTa00,SEA,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
564,Jason Willis\WillJa29,SEA,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,
565,Roland Williams\WillRo01,OAK,,29,12,3,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,113,
566,Kris Wilson\WilsKr00,KAN,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
567,Joe Zelenka\ZeleJo00,JAX,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
568,J.P. Losman\LosmJ.00,BUF,QB,23,4,0,3,5,32,0,1,2,15,7.50,0,0,0,0,,0,1,1,0,,,-1,-1.2,0.8,-0.2,,79,
569,Cody Pickett\PickCo00,SFO,QB,24,1,0,4,10,55,0,2,1,5,5.00,0,0,0,0,,0,1,,0,,,-1,-1.3,0.7,0.7,,80,
570,Mike Sellers\SellMi00,WAS,TE,29,16,1,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,1,0,,,-1,0.4,1.4,-0.1,,123,
571,Carlos Francis\FranCa20,OAK,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,186,
