,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
464,Derrick Lewis\LewiDe00,NOR,WR,28,3,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,157,
465,Mike McMahon\McMaMi00,DET,QB,24,3,0,9,31,87,0,2,5,32,6.40,0,0,0,0,,0,1,1,0,,,1,0.7,3.7,2.7,,71,
466,Rodney Peete\PeetRo00,CAR,QB,37,1,1,4,10,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,70,
467,Cliff Russell\RussCl00,WAS,WR,24,3,0,0,0,0,0,0,0,0,,0,2,2,10,5.00,0,0,,0,,,1,3.0,3.0,2.0,,154,
468,Aaron Shea\SheaAa00,CLE,TE,27,4,2,0,0,0,0,0,0,0,,0,5,2,9,4.50,0,0,,0,,,1,2.9,2.9,1.9,,89,
469,Charlie Adams\AdamCh00,DEN,,24,4,0,0,0,0,0,0,0,0,,0,4,0,0,,0,0,,0,,,,,,,,176,
470,Dan Alexander\AlexDa21,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,151,
471,Brian Allen\AlleBr20,IND,,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,154,
472,Richard Angulo\AnguRi00,STL,,23,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,117,
473,Karsten Bailey\BailKa00,GNB,,26,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,161,
474,Eugene Baker\BakeEu00,CAR,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,165,
475,Mike Banks\BankMi20,ARI,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,93,
476,Bradford Banta\BantBr00,DET,,33,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,102,
477,Mike Bartrum\BartMi00,PHI,,33,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,120,
478,Marco Battaglia\BattMa00,CAR,,30,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,
479,Fred Baxter\BaxtFr00,NWE,,32,12,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,108,
480,Sean Berton\BertSe00,MIN,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,116,
481,Sean Brewer\BrewSe20,ATL,,26,9,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,96,
482,Dee Brown\BrowDe02,PIT,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,153,
483,Arland Bruce\BrucAr20,SFO,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,164,
484,Kerry Carter\CartKe01,SEA,RB,23,16,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,161,
485,Kenny Clark\ClarKe22,MIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
486,Greg Comella\ComeGr00,HOU,,28,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,6,
487,Phillip Crosby\CrosPh00,BUF,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,7,
488,Dan Curley\CurlDa20,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,12,
489,Matt Cushing\CushMa00,PIT,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,124,
490,Chris Davis\DaviCh24,SEA,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,11,
491,James Dearth\DearJa00,NYJ,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,
492,Ty Detmer\DetmTy00,DET,,36,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,76,
493,Kori Dickerson\DickKo20,PHI,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,113,
494,LaTarence Dunbar\DunbLa20,ATL,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,167,
495,Chris Edmonds\EdmoCh20,CIN,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,15,
496,John Gilmore\GilmJo00,CHI,,24,15,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,90,
497,Joey Goodspeed\GoodJo00,STL,,25,8,4,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,8,
498,Gibran Hamdan\HamdGi00,WAS,QB,22,1,0,1,2,7,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,73,
499,Lawrence Hamilton\HamiLa20,CIN,,23,5,1,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,160,
500,Ryan Hannam\HannRy00,SEA,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,122,
501,Dwone Hicks\HickDw20,TEN,,22,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,155,
502,Darrell Hill\HillDa20,TEN,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,175,
503,Zachary Hilton\HiltZa00,NOR,,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,91,
504,Nathan Hodel\HodeNa20,ARI,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,110,
505,T.J. Houshmandzadeh\HousTJ00,CIN,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
506,Damon Huard\HuarDa00,NWE,QB,30,2,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,77,
507,Chad Hutchinson\HutcCh00,DAL,QB,26,1,0,1,2,8,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,,,,,75,
508,Jasen Isom\IsomJa00,SFO,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,4,
509,Chris Jackson\JackCh23,GNB,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,173,
510,Nate Jackson\JackNa00,DEN,,24,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,171,
511,Ray Jackson\JackRa21,TEN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,150,
512,Terry Jackson\JackTe00,SFO,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,14,
513,Brian Jennings\JennBr00,SFO,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,92,
514,Travis Jervey\JervTr00,ATL,,31,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,159,
515,Albert Johnson\JohnAl23,NYJ,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,177,
516,Robert Johnson\JohnRo04,CHI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,123,
517,John Jones\JoneJo00,BAL,,28,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,105,
518,James Jordan\JordJa20,SFO,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,168,
519,Rashod Kent\KentRa20,HOU,,23,7,4,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,98,
520,Brian Kinchen\KincBr00,NWE,,38,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,
521,Mike Leach\LeacMi00,DEN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,
522,Brody Liddiard\LiddBr20,MIN,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,119,
523,Nick Maddox\MaddNi20,CLE,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,160,
524,Adrian Madise\MadiAd00,DEN,WR,23,11,0,0,0,0,0,0,1,10,10.00,0,3,2,10,5.00,0,1,1,0,,,,2.0,3.0,1.0,,162,
525,Cecil Martin\MartCe00,TAM,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,
526,Grant Mattos\MattGr20,SDG,,22,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,169,
527,Sean McDermott\McDeSe20,2TM,,27,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,
528,Tony McGee\McGeTo00,2TM,,32,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,118,
529,Jason McKie\McKiJa00,CHI,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,10,
530,Kevin McLeod\McLeKe00,CLE,,29,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,5,
531,Billy McMullen\McMuBi00,PHI,WR,23,5,0,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,158,
532,Sean Morey\MoreSe00,PHI,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,178,
533,Harold Morrow\MorrHa00,BAL,,30,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,2,
534,Ovie Mughelli\MughOv00,BAL,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,1,
535,Matt Murphy\MurpMa00,HOU,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,112,
536,Craig Nall\NallCr00,GNB,QB,24,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,78,
537,Larry Ned\NedxLa00,MIN,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,158,
538,John Owens\OwenJo00,DET,,23,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,114,
539,Doug Pederson\PedeDo00,GNB,QB,35,16,0,2,2,16,0,0,6,-5,-0.83,0,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,74,
540,Derek Rackley\RackDe00,ATL,,26,16,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,103,
541,Gabe Reid\ReidGa00,CHI,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
542,Joffrey Reynolds\ReynJo20,STL,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,156,
543,Micah Ross\RossMi20,2TM,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,
544,Sam Simmons\SimmSa20,MIA,,24,11,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,174,
545,Ken Simonton\SimoKe00,BUF,RB,24,2,0,0,0,0,0,0,2,4,2.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,148,
546,David Sloan\SloaDa00,NOR,,31,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,94,
547,Detron Smith\SmitDe00,IND,,29,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,152,
548,Justin Snow\SnowJu00,IND,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,121,
549,Brad St. Louis\StLoBr00,CIN,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,
550,John Stone\StonJo00,OAK,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
551,Stephen Trejo\TrejSt00,DET,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,149,
552,Taco Wallace\WallTa00,SEA,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,166,
553,Kenny Watson\WatsKe00,CIN,,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,157,
554,James Whalen\WhalJa00,DAL,,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,106,
555,Daniel Wilcox\WilcDa01,TAM,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
556,James Williams\WillJa01,DET,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,180,
557,Roland Williams\WillRo01,TAM,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,101,
558,Walter Young\YounWa00,CAR,,24,7,0,0,0,0,0,0,0,0,,0,5,0,0,,0,0,,0,,,,,,,,163,
559,Joe Zelenka\ZeleJo00,JAX,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,97,
560,Fred McAfee\McAfFr00,NOR,RB,35,14,0,0,0,0,0,0,1,13,13.00,0,0,0,0,,0,1,1,0,,,-1,-0.7,0.3,-0.7,,162,
561,Spencer Nead\NeadSp00,STL,RB,26,10,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1,0,,,-1,-0.4,0.6,-0.9,,163,
562,LaShaun Ward\WardLa20,KAN,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,181,
563,Chris Redman\RedmCh00,BAL,QB,26,2,0,7,13,58,0,2,2,4,2.00,0,0,0,0,,0,3,2,0,,,-5,-5.3,-1.3,-3.3,,80,
564,Alex Van Pelt\VanPAl00,BUF,QB,33,6,0,5,12,49,0,3,4,-6,-1.50,0,0,0,0,,0,0,,0,,,-5,-4.6,-1.6,-1.6,,79,
