,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
479,Ryan Neufeld\NeufRy00,BUF,TE,30,13,0,0,0,0,0,0,0,0,,0,4,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,92,
480,Dan Orlovsky\OrloDa00,DET,QB,22,2,0,7,17,63,0,0,0,0,,0,0,0,0,,0,1,1,0,,,1,0.5,1.5,0.5,,73,
481,O.J. Small\SmalO.00,TEN,WR,23,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,163,
482,Rod Smart\SmarRo00,CAR,RB,28,12,0,0,0,0,0,0,3,6,2.00,0,0,0,0,,0,1,,0,,,1,0.6,0.6,0.6,,149,
483,Musa Smith\SmitMu00,BAL,RB,23,1,0,0,0,0,0,0,0,0,,0,3,3,5,1.67,0,0,,0,,,1,3.5,3.5,2.0,,150,
484,Trent Smith\SmitTr01,SFO,TE,26,5,2,0,0,0,0,0,0,0,,0,8,3,7,2.33,0,0,,0,,,1,3.7,3.7,2.2,,94,
485,Dominique Thompson\ThomDo01,STL,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,159,
486,Rich Alexis\AlexRi00,JAX,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,
487,David Allen\AlleDa00,STL,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,163,
488,Jason Anderson\AndeJa02,HOU,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,164,
489,Alex Bannister\BannAl00,SEA,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,185,
490,Darian Barnes\BarnDa00,MIA,,25,9,6,0,0,0,0,0,0,0,,0,4,0,0,,0,0,,0,,,,,,,,4,
491,Jarrod Baxter\BaxtJa00,ARI,RB,26,8,2,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,152,
492,Sean Berton\BertSe00,NYG,TE,26,14,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,97,
493,John Bronson\BronJo00,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,116,
494,Nehemiah Broughton\BrouNe00,WAS,RB,23,4,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,153,
495,Romby Bryant\BryaRo00,ATL,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,176,
496,Terry Butler\ButlTe20,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,161,
497,Kory Chapman\ChapKo00,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,162,
498,Brad Cieslak\CiesBr00,BUF,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,104,
499,DeAndra Cobb\CobbDe00,ATL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,157,
500,Jerome Collins\CollJe00,STL,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,121,
501,Todd Collins\CollTo00,KAN,QB,34,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,77,
502,Casey Cramer\CramCa00,CAR,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,158,
503,Devard Darling\DarlDe00,BAL,,23,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,187,
504,James Dearth\DearJa00,NYJ,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,119,
505,Koy Detmer\DetmKo00,PHI,QB,32,16,0,32,56,238,0,3,1,1,1.00,0,0,0,0,,0,2,2,0,,,,-0.4,4.6,2.6,,80,
506,Kevin Dudley\DudlKe00,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,156,
507,Jeff Dugan\DugaJe00,MIN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,101,
508,Omar Easy\EasyOm00,OAK,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,5,
509,Adimchinobe Echemandu\EcheAd00,MIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,154,
510,Patrick Estes\EstePa00,SFO,,22,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,107,
511,Zeron Flemister\FlemZe00,OAK,,29,12,3,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,117,
512,Doug Flutie\FlutDo00,NWE,QB,43,5,0,5,10,29,0,0,5,-1,-0.20,0,0,0,0,,0,2,1,0,,,,0.1,0.1,0.1,,74,
513,Carl Ford\FordCa00,CHI,,25,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,168,
514,Karl Hankton\HankKa00,CAR,,35,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,184,
515,Tim Hasselbeck\HassTi00,NYG,QB,27,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,79,
516,Shaun Hill\HillSh00,MIN,QB,25,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,78,
517,Nathan Hodel\HodeNa20,ARI,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,
518,James Hodgins\HodgJa00,ARI,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,
519,Carlyle Holiday\HoliCa00,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,171,
520,Tony Hollings\HollTo00,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,
521,Alex Holmes\HolmAl00,MIA,TE,24,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,98,
522,Keenan Howry\HowrKe00,MIN,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
523,Tory Humphrey\HumpTo00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,100,
524,Nate Jackson\JackNa00,DEN,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,186,
525,Brian Jennings\JennBr00,SFO,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,106,
526,Jamal Jones\JoneJa02,GNB,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,,0,,,,,,,,165,
527,Ryan Krause\KrauRy00,SDG,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
528,Nate Lawrie\LawrNa00,TAM,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,122,
529,Luke Lawton\LawtLu00,NYJ,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,155,
530,Mike Leach\LeacMi00,DEN,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
531,Chad Lucas\LucaCh00,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,181,
532,Marcus Maxwell\MaxwMa00,SFO,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,
533,Shad Meier\MeieSh00,NOR,,27,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,110,
534,Itula Mili\MiliIt00,SEA,,32,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,120,
535,Billy Miller\MillBi00,CLE,,28,3,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,112,
536,Johnnie Morant\MoraJo00,OAK,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
537,Sean Morey\MoreSe00,PIT,,29,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,169,
538,Harold Morrow\MorrHa00,ARI,,32,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,2,
539,Chad Owens\OwenCh00,JAX,,23,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,2,,0,,,,,,,,174,
540,Rich Parson\ParsRi20,WAS,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,180,
541,Ed Perry\PerrEd00,KAN,,31,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,
542,Andrew Pinnock\PinnAn00,SDG,RB,25,12,0,0,0,0,0,0,1,4,4.00,0,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,151,
543,Derek Rackley\RackDe00,ATL,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,118,
544,Tony Romo\RomoTo00,DAL,QB,25,16,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,76,
545,Cliff Russell\RussCl00,MIA,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,
546,Sean Ryan\RyanSe00,DAL,,25,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,
547,Mike Seidman\SeidMi00,CAR,,24,12,1,0,0,0,0,0,0,0,,0,4,0,0,,0,1,,0,,,,,,,,105,
548,Justin Snow\SnowJu00,IND,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,102,
549,Ben Steele\SteeBe00,GNB,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
550,Brad St. Louis\StLoBr00,CIN,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,111,
551,Jamaar Taylor\TaylJa00,NYG,,24,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,173,
552,David Terrell\TerrDa00,DEN,,26,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,167,
553,Sloan Thomas\ThomSl00,TEN,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,177,
554,Taco Wallace\WallTa00,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,
555,Nate Washington\WashNa00,PIT,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
556,Kenny Watson\WatsKe00,CIN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,
557,Harry Williams\WillHa20,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,183,
558,Nick Luchey\WillNi00,CIN,RB,28,3,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,166,
559,George Wilson\WilsGe01,BUF,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,166,
560,Joe Zelenka\ZeleJo00,JAX,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,
561,Ovie Mughelli\MughOv00,BAL,RB,25,13,5,0,0,0,0,0,0,0,,0,6,3,13,4.33,0,1,1,0,,,-1,2.3,3.3,0.8,,167,
562,ReShard Lee\LeexRe00,GNB,RB,25,7,1,0,0,0,0,0,11,16,1.45,0,1,1,5,5.00,0,2,2,0,,,-2,-0.9,1.1,-1.4,,168,
563,Aaron Rodgers\RodgAa00,GNB,QB,22,3,0,9,16,65,0,1,2,7,3.50,0,0,0,0,,0,2,2,0,,,-3,-2.7,0.3,-1.7,,81,
564,Fred McAfee\McAfFr00,NOR,,37,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,2,0,,,-4,-4.0,-2.0,-4.0,,169,
