,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
478,Kregg Lumpkin\LumpKr00,TAM,RB,26,11,0,0,0,0,0,0,1,0,0.00,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,137,
479,Carlton Mitchell\MitcCa00,CLE,WR,22,5,0,0,0,0,0,0,1,9,9.00,0,1,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,166,
480,Shawn Nelson\NelsSh00,BUF,TE,25,5,1,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,1,1,0,,,1,3.5,4.5,2.0,,98,
481,Jordan Palmer\PalmJo20,CIN,QB,26,1,0,3,3,18,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,70,
482,Cedric Peerman\PeerCe00,CIN,RB,24,7,0,0,0,0,0,0,2,1,0.50,0,3,1,11,11.00,0,0,,0,,,1,2.2,2.2,1.7,,138,
483,Chad Pennington\PennCh01,MIA,QB,34,1,1,1,2,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,69,
484,Chris Pressley\PresCh00,2TM,RB,24,7,0,0,0,0,0,0,1,0,0.00,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,145,
485,Richard Quinn\QuinRi00,DEN,TE,24,14,4,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,94,
486,Chris Redman\RedmCh00,ATL,QB,33,2,0,4,6,20,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,71,
487,Alex Smith\SmitAl02,CLE,TE,28,3,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,97,
488,Kyle Williams\WillKy01,SFO,WR,22,5,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,167,
489,Garrett Wolfe\WolfGa00,CHI,RB,26,16,0,0,0,0,0,0,4,8,2.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,143,
490,Andre' Anderson\AndeAn23,BUF,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,162,
491,Deon Anderson\AndeDe01,DAL,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,
492,Jake Ballard\BallJa21,NYG,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,102,
493,Gary Banks\BankGa00,SDG,WR,29,2,2,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,176,
494,Gary Barnidge\BarnGa01,CAR,,25,16,3,0,0,0,0,0,0,0,,0,9,0,0,,0,0,,0,,,,,,,,117,
495,Arnaz Battle\BattAr00,PIT,,30,15,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,185,
496,Joique Bell\BellJo01,2TM,,24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,149,
497,Chris Brooks\BrooCh21,IND,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,
498,Andre Brown\BrowAn03,2TM,RB,24,4,0,0,0,0,0,0,2,-1,-0.50,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,163,
499,Duke Calhoun\CalhDu00,NYG,WR,23,9,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,173,
500,Jehuu Caulcrick\CaulJe00,BUF,RB,27,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,147,
501,Brian Clark\ClarBr00,DET,,27,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,183,
502,Colin Cloherty\ClohCo00,SFO,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,108,
503,Daniel Coats\CoatDa00,2TM,,26,10,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,106,
504,Brodie Croyle\CroyBr00,KAN,QB,27,2,1,8,19,38,0,1,0,0,,0,0,0,0,,0,0,,0,,,,-0.5,0.5,0.5,,77,
505,Victor Cruz\CruzVi00,NYG,,24,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,196,
506,Jeff Cumberland\CumbJe00,NYJ,TE,23,1,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,99,
507,Dominique Curry\CurrDo00,STL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,180,
508,Britt Davis\DaviBr00,DEN,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,191,
509,Garrett Graham\GrahGa00,HOU,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,110,
510,Clark Harris\HarrCl20,CIN,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,
511,Chris Henry\HenrCh01,SEA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,156,
512,Lex Hilliard\HillLe00,MIA,RB,26,16,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,146,
513,Jesse Holley\HollJe00,DAL,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
514,Jeremy Horne\HornJe00,KAN,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,190,
515,Rashawn Jackson\JackRa23,CAR,,23,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,153,
516,Brian Jennings\JennBr00,SFO,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,
517,Darcy Johnson\JohnDa03,STL,,27,4,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,111,
518,Jerome Johnson\JohnJe23,ARI,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,159,
519,Larry Johnson\JohnLa00,WAS,RB,31,2,0,0,0,0,0,0,5,2,0.40,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,148,
520,Onrea Jones\JoneOn20,ARI,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,181,
521,Billy Latsko\LatsBi00,SDG,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,154,
522,Mike Leach\LeacMi00,ARI,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,116,
523,Charly Martin\MartCh00,CAR,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,189,
524,Jeron Mastrud\MastJe20,MIA,,23,8,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,101,
525,John Matthews\MattJo22,JAX,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
526,Anthony McCoy\McCoAn00,SEA,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,105,
527,Lonyae Miller\MillLo00,DAL,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,151,
528,Matthew Mulligan\MullMa00,NYJ,,25,13,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,109,
529,John Nalbone\NalbJo00,MIA,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,
530,Dan Orlovsky\OrloDa00,HOU,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,74,
531,Montell Owens*\OwenMo01,JAX,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,152,
532,Jalen Parmele\ParmJa00,BAL,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,161,
533,Dennis Pitta\PittDe00,BAL,TE,25,11,0,0,0,0,0,0,0,0,,0,5,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,100,
534,Sage Rosenfels\RoseSa00,NYG,QB,32,12,0,0,0,0,0,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,76,
535,Martin Rucker\RuckMa00,DAL,,25,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,103,
536,Derek Schouman\SchoDe00,STL,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,
537,Chad Simpson\SimpCh00,WAS,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,150,
538,Matthew Slater\SlatMa00,NWE,,25,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,177,
539,Alfonso Smith\SmitAl22,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,155,
540,Antone Smith\SmitAn01,ATL,RB,25,9,0,0,0,0,0,0,1,-3,-3.00,0,1,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,164,
541,Marcus Smith\SmitMa01,BAL,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,186,
542,Rusty Smith\SmitRu01,TEN,QB,23,2,1,20,40,200,0,4,0,0,,0,0,0,0,,0,0,,0,,,,,4.0,4.0,,73,
543,Taj Smith\SmitTa00,IND,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,184,
544,Justin Snow\SnowJu00,IND,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,
545,Devin Thomas\ThomDe02,3TM,,24,9,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,187,
546,Derrick Townsel\TownDe21,HOU,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,188,
547,Billy Volek\VoleBi00,SDG,QB,34,3,0,1,1,8,0,0,6,-5,-0.83,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,75,
548,Chauncey Washington\WashCh00,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,158,
549,Leonard Weaver\WeavLe00,PHI,RB,28,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,157,
550,Ernest Wilford\WilfEr00,JAX,WR,31,2,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,175,
551,Chris Williams\WillCh03,CHI,WR,25,13,13,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,174,
552,Demetrius Williams\WillDe03,CLE,,27,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,192,
553,George Wilson\WilsGe01,BUF,,29,16,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,193,
554,DeShawn Wynn\WynnDe00,2TM,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,
555,Joe Zelenka\ZeleJo00,ATL,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,
556,Levi Brown\BrowLe00,BUF,QB,23,1,0,2,3,24,0,1,0,0,,0,0,0,0,,0,0,,0,,,-1,-1.0,,,,78,
557,Devin Moore\MoorDe01,IND,RB,25,4,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,2,1,0,,,-2,-2.2,-1.2,-2.2,,165,
558,Kenny Moore\MoorKe00,IND,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,1,0,,,-2,-2.0,-1.0,-2.0,,194,
559,Courtney Roby\RobyCo00,NOR,,27,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-2,-2.0,-1.0,-2.0,,195,
560,Brian Brohm\BrohBr00,BUF,QB,25,1,1,10,23,106,0,3,0,0,,0,0,0,0,,0,1,1,0,,,-4,-3.8,0.2,-0.8,,79,
561,Todd Collins\CollTo00,CHI,QB,39,2,1,10,27,68,0,5,0,0,,0,0,0,0,,0,0,,0,,,-7,-7.3,-2.3,-2.3,,80,
